index,위도,경도,수요 지수,인프라 지수,접근성 지수,합산 지수,순위
142,37.528382993000925,126.84781701015004,0.0,0.7146183365,0.0,1.429236673,266
101,37.50805647871113,126.83950801620296,0.0828773104844649,0.3629249157,0.094821090679322,1.4127558756654335,267
302,37.51953766244002,126.8790137070331,0.0,0.6449935938,0.0548682427038356,1.3997236730076712,268
342,37.53986146549538,126.88733469023018,0.0,0.699444128,0.0,1.398888256,269
85,37.50804062861919,126.83667952993596,0.0,0.4727632319,0.2249083626901113,1.3953431891802226,270
29,37.51700569829002,126.82811329090272,0.0698658352659466,0.4797252801,0.0025824905644994,1.3838105529246785,271
325,37.54659177253217,126.8816194324916,0.0509473684210526,0.45382614,0.0822802827762622,1.37789705607884,272
4,37.53499936797408,126.82229260181556,0.0330201642179113,0.4993261676,0.0861971620460173,1.3691676445995022,273
125,37.512594506032826,126.84512562325752,0.0406806310609721,0.5581461529,0.0002323630026463,1.3608408181711251,274
34,37.52827196154262,126.82801224829312,0.0,0.6794607303,0.0,1.3589214606,275
315,37.54883018351537,126.87877076734873,0.0,0.6529993736,0.0,1.3059987472,276
334,37.542100020693546,126.88448645296796,0.0,0.5890823258,0.0479564625110831,1.2740775766221661,277
67,37.50802471080469,126.8338510458892,0.0053061692688224,0.5900330945,0.0280554545856023,1.268014113784139,278
241,37.50597308233187,126.87064042669655,0.0,0.6290062626,0.0,1.2580125252,279
135,37.512610155488325,126.8479542861628,0.0429547036047531,0.4603941604,0.0267400897519083,1.2319967219323353,280
264,37.51049467539853,126.87343118632162,0.0,0.6149801121,0.0,1.2299602242,281
6,37.5395058567174,126.82225181499084,0.0,0.5119798391,0.090142577123115,1.20424483244623,282
22,37.54177530814169,126.82506116939231,0.0,0.5794355869,0.0194029901449551,1.19767715408991,283
63,37.546314012797176,126.83068038910174,0.0,0.5922761066,0.0,1.1845522132,284
263,37.5082413973961,126.87345002114093,0.0,0.58870032,0.0,1.17740064,285
46,37.50800872526781,126.83102256407216,0.0,0.5724392403,0.0,1.1448784806,286
33,37.52601871063435,126.82803246131604,0.0,0.5656432375,0.0042667826216933,1.1398200402433867,287
339,37.53310164478763,126.8873899933088,0.0,0.5650849379,1.0870783749537142e-05,1.130191617367499,288
132,37.528367334680325,126.84498775182634,0.0,0.5586158349,0.0,1.1172316698,289
335,37.544353290463285,126.88446792729069,0.0,0.3884392513,0.1685270427731369,1.1139325881462738,290
172,37.5081655331095,126.85930748144376,0.0,0.4927953484,0.059529770660434,1.104650238120868,291
161,37.50815015708,126.85647897990006,0.0,0.5480291562,1.6985599608651783e-05,1.0960922835992173,292
5,37.53725261278143,126.82227220953872,0.0,0.5421062746,0.0016211056266497,1.0874547604532996,293
98,37.53733296353749,126.83642013678056,0.0,0.5123467988,0.0,1.0246935976,294
30,37.51925895268275,126.82809308688128,0.0,0.508543945,0.0,1.01708789,295
345,37.53536956449624,126.89020110643412,0.0,0.5011012053,0.0069260480964238,1.0160545067928477,296
318,37.53081888033761,126.88174967932774,0.0,0.5060943279,0.0,1.0121886558,297
42,37.54629793744556,126.82785046305098,0.0,0.5058472225,0.0,1.011694445,298
317,37.52856560654488,126.88176827773168,0.0,0.5010659096,0.0,1.0021318192,299
3,37.53274612229536,126.8223129918216,0.0,0.4700503786,0.0142950806306413,0.9686909184612825,300
171,37.50591226037547,126.85932673918958,0.0,0.4548592156,0.0267496016876891,0.9632176345753781,301
262,37.505988118523874,126.87346885386305,0.0,0.4809888938,0.0,0.9619777876,302
15,37.52374932874116,126.82522359948588,0.0,0.3488027126,0.1256947959519919,0.9489950171039838,303
300,37.51503110768887,126.87905105116324,0.0,0.4566608103,0.0001202580452292,0.9135621366904584,304
316,37.5263123318824,126.88178687406464,0.0,0.4556119861,0.0,0.9112239722,305
283,37.51276292463783,126.87624103371311,0.0,0.4504078263,0.0017400048239102,0.9042956622478203,306
25,37.50799267200868,126.8281940844943,0.0,0.4514460868,0.0,0.9028921736,307
240,37.50371980380648,126.87065934231748,0.0,0.4371943856,0.0,0.8743887712,308
23,37.54402855164587,126.825040855454,0.0,0.4323117691,0.0,0.8646235382,309
326,37.54884503936624,126.88160081751089,0.0,0.4233593298,0.0,0.8467186596,310
329,37.530833658798365,126.88457905041444,0.0,0.4228241434,0.0002452720583489,0.8461388309166978,311
7,37.54175909978195,126.82223141817168,0.0,0.4116601289,0.0,0.8233202578,312
134,37.51035688950441,126.84797388828812,0.0315843408858479,0.287310978,0.0236093040320416,0.8113466093791706,313
344,37.53311628887268,126.89021945362045,0.0,0.3984519467,0.0,0.7969038934,314
64,37.5485672571646,126.8306602409821,0.0,0.3916056493,0.0,0.7832112986,315
10,37.512483063301296,126.82532504483692,0.0,0.3907572896,0.0,0.7815145792,316
338,37.53084836947906,126.88740842356296,0.0,0.3826594009,0.0,0.7653188018,317
45,37.50575546522108,126.83104267184638,0.0,0.380584672,0.0,0.761169344,318
16,37.52600257921562,126.82520330363684,0.0,0.3647830183,0.0,0.7295660366,319
282,37.51050964629386,126.87625978560548,0.0,0.3637986737,0.0,0.7275973474,320
9,37.51022980759994,126.8253453271302,0.0,0.3532988775,0.0,0.706597755,321
14,37.52149607739552,126.82524389307494,0.0,0.3492107805,0.0028882313574551,0.7041980237149101,322
281,37.50825636708014,126.87627853540982,0.0,0.3471896262,0.0,0.6943792524,323
24,37.5462817942787,126.82502053925336,0.0,0.3307284965,0.0,0.661456993,324
43,37.548551180512746,126.82783022975936,0.0,0.3299984633,0.0,0.6599969266,325
261,37.50373483878187,126.87348768448815,0.0,0.3295086383,0.0,0.6590172766,326
299,37.51277782900873,126.87906972010964,0.0,0.3184795986,0.0,0.6369591972,327
13,37.51924282517869,126.8252641844043,0.0,0.2909872001,0.0,0.5819744002,328
12,37.51698957209068,126.82528447347428,0.0,0.2816465953,0.0,0.5632931906,329
8,37.5079765510275,126.82536560716504,0.0,0.2617192385,0.0,0.523438477,330
343,37.53086301237953,126.8902377987637,0.0,0.2551118734,0.0,0.5102237468,331
328,37.52858038381016,126.88459756371748,0.0,0.2496316281,0.0,0.4992632562,332
327,37.52632710795227,126.88461607495896,0.0,0.2294305057,0.0,0.4588610114,333
112,37.50581899589298,126.84235627244666,0.0192032792585955,0.1582946174,0.0015327805086847,0.43487447136894236,334
336,37.54660655936321,126.8844493995502,0.0,0.2013983747,0.0040765439060764,0.4109498372121528,335
133,37.50810362265001,126.84799348823076,0.0,0.195308487,0.0,0.390616974,336
65,37.50351818725367,126.83389108920484,0.0,0.193302816,0.0,0.386605632,337
337,37.52859509330086,126.8874268517648,0.0,0.1914663283,0.0,0.3829326566,338
44,37.50350220430348,126.83106277738167,0.0,0.1844374391,0.0,0.3688748782,339
100,37.5058032148007,126.83952786897136,0.0,0.1641117675,0.0,0.328223535,340
83,37.50353410249243,126.8367194032572,0.0,0.1269095135,0.0,0.253819027,341
1,37.51472012549854,126.82247603015448,0.0,0.1195352952,0.0,0.2390705904,342
0,37.51021361758696,126.8225167670487,0.0,0.1117046965,0.0,0.223409393,343
122,37.505834709267845,126.84518467812303,0.0,0.08118544419,0.0050447230837695,0.172460334547539,344
2,37.51697337814755,126.82245565830496,0.0,0.05752841166,0.0,0.11505682332,345
99,37.5035499500196,126.83954771952926,0.0,0.0,0.0,0.0,346
