"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2012
"합계","구로구",개봉2동,유기동물보호현황,개,계류기증,...
"합계","구로구",개봉2동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",개봉2동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",개봉2동,유기동물보호현황,기타,소계,1
"합계","구로구",개봉2동,유기동물보호현황,기타,폐사안락사,1
"합계","구로구",개봉3동,유기동물보호현황,소계,소계,19
"합계","구로구",개봉3동,유기동물보호현황,개,소계,16
"합계","구로구",개봉3동,유기동물보호현황,개,인도(주인),3
"합계","구로구",개봉3동,유기동물보호현황,개,입양분양,1
"합계","구로구",개봉3동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",개봉3동,유기동물보호현황,개,계류기증,...
"합계","구로구",개봉3동,유기동물보호현황,고양이,소계,2
"합계","구로구",개봉3동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",개봉3동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",개봉3동,유기동물보호현황,기타,소계,1
"합계","구로구",개봉3동,유기동물보호현황,기타,입양분양,1
"합계","구로구",오류1동,유기동물보호현황,소계,소계,19
"합계","구로구",오류1동,유기동물보호현황,개,소계,14
"합계","구로구",오류1동,유기동물보호현황,개,인도(주인),3
"합계","구로구",오류1동,유기동물보호현황,개,입양분양,3
"합계","구로구",오류1동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",오류1동,유기동물보호현황,개,계류기증,...
"합계","구로구",오류1동,유기동물보호현황,고양이,소계,5
"합계","구로구",오류1동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",오류1동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",오류2동,유기동물보호현황,소계,소계,26
"합계","구로구",오류2동,유기동물보호현황,개,소계,20
"합계","구로구",오류2동,유기동물보호현황,개,인도(주인),4
"합계","구로구",오류2동,유기동물보호현황,개,입양분양,5
"합계","구로구",오류2동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",오류2동,유기동물보호현황,개,계류기증,...
"합계","구로구",오류2동,유기동물보호현황,고양이,소계,5
"합계","구로구",오류2동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",오류2동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",오류2동,유기동물보호현황,기타,소계,1
"합계","구로구",오류2동,유기동물보호현황,기타,입양분양,1
"합계","구로구",수궁동,유기동물보호현황,소계,소계,22
"합계","구로구",수궁동,유기동물보호현황,개,소계,17
"합계","구로구",수궁동,유기동물보호현황,개,인도(주인),3
"합계","구로구",수궁동,유기동물보호현황,개,입양분양,2
"합계","구로구",수궁동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",수궁동,유기동물보호현황,개,계류기증,...
"합계","구로구",수궁동,유기동물보호현황,고양이,소계,5
"합계","구로구",수궁동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",수궁동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",가리봉동,유기동물보호현황,소계,소계,26
"합계","구로구",가리봉동,유기동물보호현황,개,소계,17
"합계","구로구",가리봉동,유기동물보호현황,개,인도(주인),2
"합계","구로구",가리봉동,유기동물보호현황,개,입양분양,2
"합계","구로구",가리봉동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",가리봉동,유기동물보호현황,개,계류기증,...
"합계","구로구",가리봉동,유기동물보호현황,고양이,소계,9
"합계","구로구",가리봉동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",가리봉동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",구로2동,유기동물보호현황,소계,소계,42
"합계","구로구",구로2동,유기동물보호현황,개,소계,16
"합계","구로구",구로2동,유기동물보호현황,개,인도(주인),3
"합계","구로구",구로2동,유기동물보호현황,개,입양분양,5
"합계","구로구",구로2동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",구로2동,유기동물보호현황,개,계류기증,...
"합계","구로구",구로2동,유기동물보호현황,고양이,소계,25
"합계","구로구",구로2동,유기동물보호현황,고양이,입양분양,3
"합계","구로구",구로2동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",구로2동,유기동물보호현황,고양이,계류기증,...
"합계","구로구",구로2동,유기동물보호현황,기타,소계,1
"합계","구로구",구로2동,유기동물보호현황,기타,폐사안락사,1
"합계","구로구",개봉1동,유기동물보호현황,소계,소계,18
"합계","구로구",개봉1동,유기동물보호현황,개,소계,14
"합계","구로구",개봉1동,유기동물보호현황,개,인도(주인),3
"합계","구로구",개봉1동,유기동물보호현황,개,입양분양,1
"합계","구로구",개봉1동,유기동물보호현황,개,폐사안락사,...
"합계","구로구",개봉1동,유기동물보호현황,개,계류기증,...
"합계","구로구",개봉1동,유기동물보호현황,고양이,소계,4
"합계","구로구",개봉1동,유기동물보호현황,고양이,입양분양,1
"합계","구로구",개봉1동,유기동물보호현황,고양이,폐사안락사,...
"합계","구로구",개봉1동,유기동물보호현황,고양이,계류기증,...
"합계","금천구",소계,유기동물보호현황,소계,소계,439
"합계","금천구",소계,유기동물보호현황,개,소계,266
"합계","금천구",소계,유기동물보호현황,개,인도(주인),40
"합계","금천구",소계,유기동물보호현황,개,입양분양,110
"합계","금천구",소계,유기동물보호현황,개,폐사안락사,116
"합계","금천구",소계,유기동물보호현황,고양이,소계,167
"합계","금천구",소계,유기동물보호현황,고양이,인도(주인),1
"합계","금천구",소계,유기동물보호현황,고양이,입양분양,43
"합계","금천구",소계,유기동물보호현황,고양이,폐사안락사,123
"합계","금천구",소계,유기동물보호현황,기타,소계,6
"합계","금천구",소계,유기동물보호현황,기타,입양분양,2
"합계","금천구",소계,유기동물보호현황,기타,폐사안락사,4
"합계","금천구",가산동,유기동물보호현황,소계,소계,...
"합계","금천구",가산동,유기동물보호현황,개,소계,...
"합계","금천구",가산동,유기동물보호현황,개,인도(주인),...
"합계","금천구",가산동,유기동물보호현황,개,입양분양,...
"합계","금천구",가산동,유기동물보호현황,개,폐사안락사,...
"합계","금천구",가산동,유기동물보호현황,개,계류기증,...
"합계","금천구",가산동,유기동물보호현황,고양이,소계,...
"합계","금천구",가산동,유기동물보호현황,고양이,인도(주인),...
"합계","금천구",가산동,유기동물보호현황,고양이,입양분양,...
"합계","금천구",가산동,유기동물보호현황,고양이,폐사안락사,...
"합계","금천구",가산동,유기동물보호현황,고양이,계류기증,...
"합계","금천구",가산동,유기동물보호현황,기타,소계,...
"합계","금천구",가산동,유기동물보호현황,기타,인도(주인),...
"합계","금천구",가산동,유기동물보호현황,기타,입양분양,...
"합계","금천구",가산동,유기동물보호현황,기타,폐사안락사,...
"합계","금천구",가산동,유기동물보호현황,기타,계류기증,...
"합계","금천구",독산1동,유기동물보호현황,소계,소계,...
"합계","금천구",독산1동,유기동물보호현황,개,소계,...
"합계","금천구",독산1동,유기동물보호현황,개,인도(주인),...
"합계","금천구",독산1동,유기동물보호현황,개,입양분양,...
"합계","금천구",독산1동,유기동물보호현황,개,폐사안락사,...
"합계","금천구",독산1동,유기동물보호현황,개,계류기증,...
"합계","금천구",독산1동,유기동물보호현황,고양이,소계,...
"합계","금천구",독산1동,유기동물보호현황,고양이,인도(주인),...
"합계","금천구",독산1동,유기동물보호현황,고양이,입양분양,...
"합계","금천구",독산1동,유기동물보호현황,고양이,폐사안락사,...
"합계","금천구",독산1동,유기동물보호현황,고양이,계류기증,...
"합계","금천구",독산1동,유기동물보호현황,기타,소계,...
"합계","금천구",독산1동,유기동물보호현황,기타,인도(주인),...
"합계","금천구",독산1동,유기동물보호현황,기타,입양분양,...
"합계","금천구",독산1동,유기동물보호현황,기타,폐사안락사,...
"합계","금천구",독산1동,유기동물보호현황,기타,계류기증,...
"합계","금천구",독산2동,유기동물보호현황,소계,소계,...
"합계","금천구",독산2동,유기동물보호현황,개,소계,...
"합계","금천구",독산2동,유기동물보호현황,개,인도(주인),...
"합계","금천구",독산2동,유기동물보호현황,개,입양분양,...
"합계","금천구",독산2동,유기동물보호현황,개,폐사안락사,...
"합계","금천구",독산2동,유기동물보호현황,개,계류기증,...
"합계","금천구",독산2동,유기동물보호현황,고양이,소계,...
"합계","금천구",독산2동,유기동물보호현황,고양이,인도(주인),...
"합계","금천구",독산2동,유기동물보호현황,고양이,입양분양,...
"합계","금천구",독산2동,유기동물보호현황,고양이,폐사안락사,...
